"meanImp" "medianImp" "minImp" "maxImp" "normHits" "decision"
"dictat" 0 0 0 0 0 "Rejected"
"ashol" 0 0 0 0 0 "Rejected"
"butthurt" 0 0 0 0 0 "Rejected"
"scolar" 0 0 0 0 0 "Rejected"
"wikipediancal" 0 0 0 0 0 "Rejected"
"yoursilf" 0 0 0 0 0 "Rejected"
"dawgjamfan" 0 0 0 0 0 "Rejected"
"hamm" 0 0 0 0 0 "Rejected"
"prototyp" 0 0 0 0 0 "Rejected"
"julissa" 0 0 0 0 0 "Rejected"
"bamma" 0 0 0 0 0 "Rejected"
"chump" 0 0 0 0 0 "Rejected"
"friggin" 0 0 0 0 0 "Rejected"
"memo" 0 0 0 0 0 "Rejected"
"sorrynyou" 0 0 0 0 0 "Rejected"
"jenbroflovskiyinzerinctstil" 0 0 0 0 0 "Rejected"
"abacha" 0 0 0 0 0 "Rejected"
"affili" 0 0 0 0 0 "Rejected"
"affraid" 0 0 0 0 0 "Rejected"
"alivenit" 0 0 0 0 0 "Rejected"
"animalsyou" 0 0 0 0 0 "Rejected"
"anybodi" 0 0 0 0 0 "Rejected"
"anymorefk" 0 0 0 0 0 "Rejected"
"anymorejust" 0 0 0 0 0 "Rejected"
"anywayi" 0 0 0 0 0 "Rejected"
"anywher" 0 0 0 0 0 "Rejected"
"apologis" 0 0 0 0 0 "Rejected"
"arbystyl" 0 0 0 0 0 "Rejected"
"asset" 0 0 0 0 0 "Rejected"
"atl" 0 0 0 0 0 "Rejected"
"avem" 0 0 0 0 0 "Rejected"
"away" 0 0 0 0 0 "Rejected"
"awayswhen" 0 0 0 0 0 "Rejected"
"babylarri" 0 0 0 0 0 "Rejected"
"badass" 0 0 0 0 0 "Rejected"
"bail" 0 0 0 0 0 "Rejected"
"bakar" 0 0 0 0 0 "Rejected"
"ballsi" 0 0 0 0 0 "Rejected"
"bang" 0 0 0 0 0 "Rejected"
"baraja" 0 0 0 0 0 "Rejected"
"baseballwho" 0 0 0 0 0 "Rejected"
"beef" 0 0 0 0 0 "Rejected"
"behaviorthink" 0 0 0 0 0 "Rejected"
"beleiv" 0 0 0 0 0 "Rejected"
"belittl" 0 0 0 0 0 "Rejected"
"besleaga" 0 0 0 0 0 "Rejected"
"betray" 0 0 0 0 0 "Rejected"
"bettermayb" 0 0 0 0 0 "Rejected"
"beyond" 0 0 0 0 0 "Rejected"
"biasa" 0 0 0 0 0 "Rejected"
"bind" 0 0 0 0 0 "Rejected"
"bithat" 0 0 0 0 0 "Rejected"
"blagusombongga" 0 0 0 0 0 "Rejected"
"bland" 0 0 0 0 0 "Rejected"
"blur" 0 0 0 0 0 "Rejected"
"boko" 0 0 0 0 0 "Rejected"
"bold" 0 0 0 0 0 "Rejected"
"bornyay" 0 0 0 0 0 "Rejected"
"botheringnim" 0 0 0 0 0 "Rejected"
"botton" 0 0 0 0 0 "Rejected"
"bounti" 0 0 0 0 0 "Rejected"
"braveyeah" 0 0 0 0 0 "Rejected"
"britney" 0 0 0 0 0 "Rejected"
"broi" 0 0 0 0 0 "Rejected"
"buch" 0 0 0 0 0 "Rejected"
"buddarzinwel" 0 0 0 0 0 "Rejected"
"bug" 0 0 0 0 0 "Rejected"
"bullet" 0 0 0 0 0 "Rejected"
"bullpen" 0 0 0 0 0 "Rejected"
"cabinet" 0 0 0 0 0 "Rejected"
"callous" 0 0 0 0 0 "Rejected"
"camel" 0 0 0 0 0 "Rejected"
"cameren" 0 0 0 0 0 "Rejected"
"camoron" 0 0 0 0 0 "Rejected"
"cardin" 0 0 0 0 0 "Rejected"
"careerblessedassur" 0 0 0 0 0 "Rejected"
"cart" 0 0 0 0 0 "Rejected"
"cavali" 0 0 0 0 0 "Rejected"
"cent" 0 0 0 0 0 "Rejected"
"central" 0 0 0 0 0 "Rejected"
"chann" 0 0 0 0 0 "Rejected"
"cheekquot" 0 0 0 0 0 "Rejected"
"childdanamdnyou" 0 0 0 0 0 "Rejected"
"christardi" 0 0 0 0 0 "Rejected"
"chuwkwu" 0 0 0 0 0 "Rejected"
"clergi" 0 0 0 0 0 "Rejected"
"clinic" 0 0 0 0 0 "Rejected"
"closer" 0 0 0 0 0 "Rejected"
"comingnpema" 0 0 0 0 0 "Rejected"
"complaint" 0 0 0 0 0 "Rejected"
"continu" 0 0 0 0 0 "Rejected"
"conveni" 0 0 0 0 0 "Rejected"
"convert" 0 0 0 0 0 "Rejected"
"cooper" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"copiii" 0 0 0 0 0 "Rejected"
"corrupt" 0 0 0 0 0 "Rejected"
"courtt" 0 0 0 0 0 "Rejected"
"crapnyour" 0 0 0 0 0 "Rejected"
"crazymorcar" 0 0 0 0 0 "Rejected"
"cripl" 0 0 0 0 0 "Rejected"
"crude" 0 0 0 0 0 "Rejected"
"cupeveryth" 0 0 0 0 0 "Rejected"
"curios" 0 0 0 0 0 "Rejected"
"das" 0 0 0 0 0 "Rejected"
"dateklein" 0 0 0 0 0 "Rejected"
"daysnmuslim" 0 0 0 0 0 "Rejected"
"decept" 0 0 0 0 0 "Rejected"
"defi" 0 0 0 0 0 "Rejected"
"delorean" 0 0 0 0 0 "Rejected"
"denomin" 0 0 0 0 0 "Rejected"
"descalso" 0 0 0 0 0 "Rejected"
"desensit" 0 0 0 0 0 "Rejected"
"deservedxd" 0 0 0 0 0 "Rejected"
"desir" 0 0 0 0 0 "Rejected"
"despit" 0 0 0 0 0 "Rejected"
"deton" 0 0 0 0 0 "Rejected"
"devour" 0 0 0 0 0 "Rejected"
"dictionarydamn" 0 0 0 0 0 "Rejected"
"dinner" 0 0 0 0 0 "Rejected"
"discredit" 0 0 0 0 0 "Rejected"
"dispel" 0 0 0 0 0 "Rejected"
"divid" 0 0 0 0 0 "Rejected"
"dogma" 0 0 0 0 0 "Rejected"
"dogtwon" 0 0 0 0 0 "Rejected"
"dolan" 0 0 0 0 0 "Rejected"
"dorinxb" 0 0 0 0 0 "Rejected"
"doruri" 0 0 0 0 0 "Rejected"
"downward" 0 0 0 0 0 "Rejected"
"drag" 0 0 0 0 0 "Rejected"
"drainag" 0 0 0 0 0 "Rejected"
"dramaticlo" 0 0 0 0 0 "Rejected"
"dumbfound" 0 0 0 0 0 "Rejected"
"east" 0 0 0 0 0 "Rejected"
"eastern" 0 0 0 0 0 "Rejected"
"easygood" 0 0 0 0 0 "Rejected"
"easynand" 0 0 0 0 0 "Rejected"
"echo" 0 0 0 0 0 "Rejected"
"educationfrank" 0 0 0 0 0 "Rejected"
"egoist" 0 0 0 0 0 "Rejected"
"elev" 0 0 0 0 0 "Rejected"
"embarrass" 0 0 0 0 0 "Rejected"
"embrac" 0 0 0 0 0 "Rejected"
"emerg" 0 0 0 0 0 "Rejected"
"entireti" 0 0 0 0 0 "Rejected"
"equallyther" 0 0 0 0 0 "Rejected"
"equipo" 0 0 0 0 0 "Rejected"
"esta" 0 0 0 0 0 "Rejected"
"establishednther" 0 0 0 0 0 "Rejected"
"eussr" 0 0 0 0 0 "Rejected"
"evolut" 0 0 0 0 0 "Rejected"
"ewethink" 0 0 0 0 0 "Rejected"
"exact" 0 0 0 0 0 "Rejected"
"exempt" 0 0 0 0 0 "Rejected"
"exhibit" 0 0 0 0 0 "Rejected"
"facilitylol" 0 0 0 0 0 "Rejected"
"fagbient" 0 0 0 0 0 "Rejected"
"faggotgaggedinusa" 0 0 0 0 0 "Rejected"
"faithbas" 0 0 0 0 0 "Rejected"
"fanbas" 0 0 0 0 0 "Rejected"
"farmer" 0 0 0 0 0 "Rejected"
"fatjust" 0 0 0 0 0 "Rejected"
"favour" 0 0 0 0 0 "Rejected"
"fel" 0 0 0 0 0 "Rejected"
"fellow" 0 0 0 0 0 "Rejected"
"file" 0 0 0 0 0 "Rejected"
"flynn" 0 0 0 0 0 "Rejected"
"fog" 0 0 0 0 0 "Rejected"
"footbal" 0 0 0 0 0 "Rejected"
"forgivenessnyou" 0 0 0 0 0 "Rejected"
"formnand" 0 0 0 0 0 "Rejected"
"frikkinghel" 0 0 0 0 0 "Rejected"
"fuad" 0 0 0 0 0 "Rejected"
"fuckfac" 0 0 0 0 0 "Rejected"
"fucknturn" 0 0 0 0 0 "Rejected"
"fucktard" 0 0 0 0 0 "Rejected"
"fuckwitsi" 0 0 0 0 0 "Rejected"
"fukn" 0 0 0 0 0 "Rejected"
"fuuuuckyou" 0 0 0 0 0 "Rejected"
"fwake" 0 0 0 0 0 "Rejected"
"gayslesbianspedophil" 0 0 0 0 0 "Rejected"
"gete" 0 0 0 0 0 "Rejected"
"ghostnmeclap" 0 0 0 0 0 "Rejected"
"girlmadison" 0 0 0 0 0 "Rejected"
"glutton" 0 0 0 0 0 "Rejected"
"goe" 0 0 0 0 0 "Rejected"
"goodnin" 0 0 0 0 0 "Rejected"
"goodntonight" 0 0 0 0 0 "Rejected"
"gover" 0 0 0 0 0 "Rejected"
"grace" 0 0 0 0 0 "Rejected"
"greeni" 0 0 0 0 0 "Rejected"
"griji" 0 0 0 0 0 "Rejected"
"groupdick" 0 0 0 0 0 "Rejected"
"guilt" 0 0 0 0 0 "Rejected"
"guilti" 0 0 0 0 0 "Rejected"
"hammerd" 0 0 0 0 0 "Rejected"
"hano" 0 0 0 0 0 "Rejected"
"hasil" 0 0 0 0 0 "Rejected"
"hausafulani" 0 0 0 0 0 "Rejected"
"headnth" 0 0 0 0 0 "Rejected"
"headsand" 0 0 0 0 0 "Rejected"
"hen" 0 0 0 0 0 "Rejected"
"herg" 0 0 0 0 0 "Rejected"
"hermanoil" 0 0 0 0 0 "Rejected"
"herpessara" 0 0 0 0 0 "Rejected"
"hideous" 0 0 0 0 0 "Rejected"
"hilariousnth" 0 0 0 0 0 "Rejected"
"holiest" 0 0 0 0 0 "Rejected"
"homer" 0 0 0 0 0 "Rejected"
"hoot" 0 0 0 0 0 "Rejected"
"hotdamn" 0 0 0 0 0 "Rejected"
"hoursnit" 0 0 0 0 0 "Rejected"
"httpswwwfacebookprofilephpidwher" 0 0 0 0 0 "Rejected"
"hypothes" 0 0 0 0 0 "Rejected"
"ibb" 0 0 0 0 0 "Rejected"
"ident" 0 0 0 0 0 "Rejected"
"ideologyni" 0 0 0 0 0 "Rejected"
"idiotnwhen" 0 0 0 0 0 "Rejected"
"idiotsth" 0 0 0 0 0 "Rejected"
"idioty" 0 0 0 0 0 "Rejected"
"ign" 0 0 0 0 0 "Rejected"
"illog" 0 0 0 0 0 "Rejected"
"imagin" 0 0 0 0 0 "Rejected"
"immens" 0 0 0 0 0 "Rejected"
"inch" 0 0 0 0 0 "Rejected"
"incoher" 0 0 0 0 0 "Rejected"
"ind" 0 0 0 0 0 "Rejected"
"infuri" 0 0 0 0 0 "Rejected"
"injustic" 0 0 0 0 0 "Rejected"
"inning" 0 0 0 0 0 "Rejected"
"inordin" 0 0 0 0 0 "Rejected"
"insist" 0 0 0 0 0 "Rejected"
"inspir" 0 0 0 0 0 "Rejected"
"intel" 0 0 0 0 0 "Rejected"
"interchang" 0 0 0 0 0 "Rejected"
"interneti" 0 0 0 0 0 "Rejected"
"interrupt" 0 0 0 0 0 "Rejected"
"irrelevantnif" 0 0 0 0 0 "Rejected"
"irrelevantyeah" 0 0 0 0 0 "Rejected"
"island" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"issuequitcri" 0 0 0 0 0 "Rejected"
"issueso" 0 0 0 0 0 "Rejected"
"itchit" 0 0 0 0 0 "Rejected"
"itsobozobitch" 0 0 0 0 0 "Rejected"
"jaman" 0 0 0 0 0 "Rejected"
"jer" 0 0 0 0 0 "Rejected"
"jewswork" 0 0 0 0 0 "Rejected"
"jib" 0 0 0 0 0 "Rejected"
"jonathan" 0 0 0 0 0 "Rejected"
"jonxnyou" 0 0 0 0 0 "Rejected"
"judaism" 0 0 0 0 0 "Rejected"
"judgement" 0 0 0 0 0 "Rejected"
"judgenit" 0 0 0 0 0 "Rejected"
"junkiesnbut" 0 0 0 0 0 "Rejected"
"keeper" 0 0 0 0 0 "Rejected"
"kekayaanitu" 0 0 0 0 0 "Rejected"
"khalaf" 0 0 0 0 0 "Rejected"
"komen" 0 0 0 0 0 "Rejected"
"krja" 0 0 0 0 0 "Rejected"
"kudo" 0 0 0 0 0 "Rejected"
"ladenyour" 0 0 0 0 0 "Rejected"
"latter" 0 0 0 0 0 "Rejected"
"leagu" 0 0 0 0 0 "Rejected"
"levelmeningan" 0 0 0 0 0 "Rejected"
"libturdyou" 0 0 0 0 0 "Rejected"
"lifestylesthat" 0 0 0 0 0 "Rejected"
"lift" 0 0 0 0 0 "Rejected"
"likeometeron" 0 0 0 0 0 "Rejected"
"logicalyou" 0 0 0 0 0 "Rejected"
"lolgo" 0 0 0 0 0 "Rejected"
"loserok" 0 0 0 0 0 "Rejected"
"lowsorri" 0 0 0 0 0 "Rejected"
"maggott" 0 0 0 0 0 "Rejected"
"mai" 0 0 0 0 0 "Rejected"
"mansion" 0 0 0 0 0 "Rejected"
"manual" 0 0 0 0 0 "Rejected"
"matethi" 0 0 0 0 0 "Rejected"
"maybeyour" 0 0 0 0 0 "Rejected"
"megood" 0 0 0 0 0 "Rejected"
"meit" 0 0 0 0 0 "Rejected"
"mejor" 0 0 0 0 0 "Rejected"
"mibearfanntouch" 0 0 0 0 0 "Rejected"
"mici" 0 0 0 0 0 "Rejected"
"microphonentap" 0 0 0 0 0 "Rejected"
"mieux" 0 0 0 0 0 "Rejected"
"mindblowingnfrom" 0 0 0 0 0 "Rejected"
"mineyou" 0 0 0 0 0 "Rejected"
"miser" 0 0 0 0 0 "Rejected"
"misunderstand" 0 0 0 0 0 "Rejected"
"moan" 0 0 0 0 0 "Rejected"
"mob" 0 0 0 0 0 "Rejected"
"moham" 0 0 0 0 0 "Rejected"
"momentfuck" 0 0 0 0 0 "Rejected"
"moreso" 0 0 0 0 0 "Rejected"
"moronif" 0 0 0 0 0 "Rejected"
"moslem" 0 0 0 0 0 "Rejected"
"mous" 0 0 0 0 0 "Rejected"
"mtvyaelah" 0 0 0 0 0 "Rejected"
"mujahideen" 0 0 0 0 0 "Rejected"
"mummi" 0 0 0 0 0 "Rejected"
"mustapha" 0 0 0 0 0 "Rejected"
"myth" 0 0 0 0 0 "Rejected"
"mytholog" 0 0 0 0 0 "Rejected"
"nanyon" 0 0 0 0 0 "Rejected"
"nbest" 0 0 0 0 0 "Rejected"
"nbspbullshitdick" 0 0 0 0 0 "Rejected"
"ndivis" 0 0 0 0 0 "Rejected"
"nearest" 0 0 0 0 0 "Rejected"
"neastern" 0 0 0 0 0 "Rejected"
"necknim" 0 0 0 0 0 "Rejected"
"nevoi" 0 0 0 0 0 "Rejected"
"ngp" 0 0 0 0 0 "Rejected"
"nicheidiot" 0 0 0 0 0 "Rejected"
"nidea" 0 0 0 0 0 "Rejected"
"nightnhttptwitpicnow" 0 0 0 0 0 "Rejected"
"nighyou" 0 0 0 0 0 "Rejected"
"nla" 0 0 0 0 0 "Rejected"
"nlong" 0 0 0 0 0 "Rejected"
"nmarginalis" 0 0 0 0 0 "Rejected"
"nmonday" 0 0 0 0 0 "Rejected"
"nmulxbumesc" 0 0 0 0 0 "Rejected"
"nnamdi" 0 0 0 0 0 "Rejected"
"nnew" 0 0 0 0 0 "Rejected"
"nnigeria" 0 0 0 0 0 "Rejected"
"nnorthern" 0 0 0 0 0 "Rejected"
"nnot" 0 0 0 0 0 "Rejected"
"noch" 0 0 0 0 0 "Rejected"
"none" 0 0 0 0 0 "Rejected"
"normaln" 0 0 0 0 0 "Rejected"
"north" 0 0 0 0 0 "Rejected"
"northeastern" 0 0 0 0 0 "Rejected"
"northern" 0 0 0 0 0 "Rejected"
"notheism" 0 0 0 0 0 "Rejected"
"nowdud" 0 0 0 0 0 "Rejected"
"npowerdepriv" 0 0 0 0 0 "Rejected"
"npresid" 0 0 0 0 0 "Rejected"
"nromney" 0 0 0 0 0 "Rejected"
"nstoryi" 0 0 0 0 0 "Rejected"
"nthink" 0 0 0 0 0 "Rejected"
"numbskullnbesid" 0 0 0 0 0 "Rejected"
"nwhether" 0 0 0 0 0 "Rejected"
"nwhhhhhhhhaaaaaaaaaaaaaa" 0 0 0 0 0 "Rejected"
"nypd" 0 0 0 0 0 "Rejected"
"obasanjo" 0 0 0 0 0 "Rejected"
"obozo" 0 0 0 0 0 "Rejected"
"obscur" 0 0 0 0 0 "Rejected"
"offset" 0 0 0 0 0 "Rejected"
"orangesmahstah" 0 0 0 0 0 "Rejected"
"orng" 0 0 0 0 0 "Rejected"
"ortu" 0 0 0 0 0 "Rejected"
"outing" 0 0 0 0 0 "Rejected"
"overlap" 0 0 0 0 0 "Rejected"
"overreach" 0 0 0 0 0 "Rejected"
"owebama" 0 0 0 0 0 "Rejected"
"pacman" 0 0 0 0 0 "Rejected"
"pamer" 0 0 0 0 0 "Rejected"
"passport" 0 0 0 0 0 "Rejected"
"patch" 0 0 0 0 0 "Rejected"
"payment" 0 0 0 0 0 "Rejected"
"penalti" 0 0 0 0 0 "Rejected"
"perdio" 0 0 0 0 0 "Rejected"
"pervas" 0 0 0 0 0 "Rejected"
"pile" 0 0 0 0 0 "Rejected"
"placew" 0 0 0 0 0 "Rejected"
"plot" 0 0 0 0 0 "Rejected"
"pnya" 0 0 0 0 0 "Rejected"
"politicalparti" 0 0 0 0 0 "Rejected"
"porn" 0 0 0 0 0 "Rejected"
"pornagraphi" 0 0 0 0 0 "Rejected"
"pornograph" 0 0 0 0 0 "Rejected"
"pose" 0 0 0 0 0 "Rejected"
"powerplay" 0 0 0 0 0 "Rejected"
"prevent" 0 0 0 0 0 "Rejected"
"previous" 0 0 0 0 0 "Rejected"
"priceless" 0 0 0 0 0 "Rejected"
"pride" 0 0 0 0 0 "Rejected"
"prizelost" 0 0 0 0 0 "Rejected"
"promis" 0 0 0 0 0 "Rejected"
"puls" 0 0 0 0 0 "Rejected"
"purpetr" 0 0 0 0 0 "Rejected"
"pursu" 0 0 0 0 0 "Rejected"
"pursuit" 0 0 0 0 0 "Rejected"
"qatar" 0 0 0 0 0 "Rejected"
"questionhahaha" 0 0 0 0 0 "Rejected"
"ralli" 0 0 0 0 0 "Rejected"
"ramp" 0 0 0 0 0 "Rejected"
"reaction" 0 0 0 0 0 "Rejected"
"reap" 0 0 0 0 0 "Rejected"
"redempt" 0 0 0 0 0 "Rejected"
"reduc" 0 0 0 0 0 "Rejected"
"referendum" 0 0 0 0 0 "Rejected"
"regardbut" 0 0 0 0 0 "Rejected"
"reloc" 0 0 0 0 0 "Rejected"
"remain" 0 0 0 0 0 "Rejected"
"remors" 0 0 0 0 0 "Rejected"
"rentif" 0 0 0 0 0 "Rejected"
"repent" 0 0 0 0 0 "Rejected"
"republicannic" 0 0 0 0 0 "Rejected"
"reread" 0 0 0 0 0 "Rejected"
"rerun" 0 0 0 0 0 "Rejected"
"restor" 0 0 0 0 0 "Rejected"
"resurrect" 0 0 0 0 0 "Rejected"
"retardedypu" 0 0 0 0 0 "Rejected"
"rethink" 0 0 0 0 0 "Rejected"
"reveng" 0 0 0 0 0 "Rejected"
"rigid" 0 0 0 0 0 "Rejected"
"ring" 0 0 0 0 0 "Rejected"
"rom" 0 0 0 0 0 "Rejected"
"sanction" 0 0 0 0 0 "Rejected"
"saywho" 0 0 0 0 0 "Rejected"
"scandal" 0 0 0 0 0 "Rejected"
"sceneyou" 0 0 0 0 0 "Rejected"
"scheartz" 0 0 0 0 0 "Rejected"
"scouser" 0 0 0 0 0 "Rejected"
"scumbag" 0 0 0 0 0 "Rejected"
"sear" 0 0 0 0 0 "Rejected"
"second" 0 0 0 0 0 "Rejected"
"secretari" 0 0 0 0 0 "Rejected"
"seeker" 0 0 0 0 0 "Rejected"
"senior" 0 0 0 0 0 "Rejected"
"sept" 0 0 0 0 0 "Rejected"
"sex" 0 0 0 0 0 "Rejected"
"shallow" 0 0 0 0 0 "Rejected"
"sham" 0 0 0 0 0 "Rejected"
"shamefulwel" 0 0 0 0 0 "Rejected"
"sharinghahaha" 0 0 0 0 0 "Rejected"
"shed" 0 0 0 0 0 "Rejected"
"shi" 0 0 0 0 0 "Rejected"
"shittawww" 0 0 0 0 0 "Rejected"
"shotthey" 0 0 0 0 0 "Rejected"
"sillyheadlin" 0 0 0 0 0 "Rejected"
"sinclair" 0 0 0 0 0 "Rejected"
"sinner" 0 0 0 0 0 "Rejected"
"siroh" 0 0 0 0 0 "Rejected"
"skrng" 0 0 0 0 0 "Rejected"
"smartest" 0 0 0 0 0 "Rejected"
"smelling" 0 0 0 0 0 "Rejected"
"smile" 0 0 0 0 0 "Rejected"
"sndiri" 0 0 0 0 0 "Rejected"
"soften" 0 0 0 0 0 "Rejected"
"somalia" 0 0 0 0 0 "Rejected"
"songthat" 0 0 0 0 0 "Rejected"
"soon" 0 0 0 0 0 "Rejected"
"sovereign" 0 0 0 0 0 "Rejected"
"sow" 0 0 0 0 0 "Rejected"
"speaker" 0 0 0 0 0 "Rejected"
"spear" 0 0 0 0 0 "Rejected"
"spendingyour" 0 0 0 0 0 "Rejected"
"sphincterthat" 0 0 0 0 0 "Rejected"
"splinter" 0 0 0 0 0 "Rejected"
"stakei" 0 0 0 0 0 "Rejected"
"steam" 0 0 0 0 0 "Rejected"
"steep" 0 0 0 0 0 "Rejected"
"stomach" 0 0 0 0 0 "Rejected"
"storybas" 0 0 0 0 0 "Rejected"
"straightforward" 0 0 0 0 0 "Rejected"
"strang" 0 0 0 0 0 "Rejected"
"straw" 0 0 0 0 0 "Rejected"
"strokecoronari" 0 0 0 0 0 "Rejected"
"studio" 0 0 0 0 0 "Rejected"
"stun" 0 0 0 0 0 "Rejected"
"stupidest" 0 0 0 0 0 "Rejected"
"subscript" 0 0 0 0 0 "Rejected"
"subsequ" 0 0 0 0 0 "Rejected"
"sucksplug" 0 0 0 0 0 "Rejected"
"suiti" 0 0 0 0 0 "Rejected"
"suspici" 0 0 0 0 0 "Rejected"
"swimsuit" 0 0 0 0 0 "Rejected"
"syndic" 0 0 0 0 0 "Rejected"
"tad" 0 0 0 0 0 "Rejected"
"takeov" 0 0 0 0 0 "Rejected"
"tambuw" 0 0 0 0 0 "Rejected"
"tamper" 0 0 0 0 0 "Rejected"
"tap" 0 0 0 0 0 "Rejected"
"tapndick" 0 0 0 0 0 "Rejected"
"teresa" 0 0 0 0 0 "Rejected"
"territori" 0 0 0 0 0 "Rejected"
"thathttpwwwyoutubewatchnoakkiqjenbroflovski" 0 0 0 0 0 "Rejected"
"thinkgrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr" 0 0 0 0 0 "Rejected"
"thirteen" 0 0 0 0 0 "Rejected"
"threaten" 0 0 0 0 0 "Rejected"
"thrill" 0 0 0 0 0 "Rejected"
"timeni" 0 0 0 0 0 "Rejected"
"timenw" 0 0 0 0 0 "Rejected"
"timesgood" 0 0 0 0 0 "Rejected"
"tomatoyou" 0 0 0 0 0 "Rejected"
"tongu" 0 0 0 0 0 "Rejected"
"tonit" 0 0 0 0 0 "Rejected"
"tonyoooooooo" 0 0 0 0 0 "Rejected"
"toss" 0 0 0 0 0 "Rejected"
"tow" 0 0 0 0 0 "Rejected"
"trampl" 0 0 0 0 0 "Rejected"
"travyon" 0 0 0 0 0 "Rejected"
"treasurygov" 0 0 0 0 0 "Rejected"
"treeyo" 0 0 0 0 0 "Rejected"
"trollling" 0 0 0 0 0 "Rejected"
"trollnessthi" 0 0 0 0 0 "Rejected"
"truck" 0 0 0 0 0 "Rejected"
"ugh" 0 0 0 0 0 "Rejected"
"ugk" 0 0 0 0 0 "Rejected"
"ultim" 0 0 0 0 0 "Rejected"
"unknown" 0 0 0 0 0 "Rejected"
"unmitig" 0 0 0 0 0 "Rejected"
"untarget" 0 0 0 0 0 "Rejected"
"unwritten" 0 0 0 0 0 "Rejected"
"updat" 0 0 0 0 0 "Rejected"
"urar" 0 0 0 0 0 "Rejected"
"use" 0 0 0 0 0 "Rejected"
"usualil" 0 0 0 0 0 "Rejected"
"vanish" 0 0 0 0 0 "Rejected"
"vest" 0 0 0 0 0 "Rejected"
"veto" 0 0 0 0 0 "Rejected"
"waco" 0 0 0 0 0 "Rejected"
"wall" 0 0 0 0 0 "Rejected"
"watchthemteethfoldbackandthemlegsspreadwhentheystartplayinghelltothechief" 0 0 0 0 0 "Rejected"
"websit" 0 0 0 0 0 "Rejected"
"websitesncould" 0 0 0 0 0 "Rejected"
"weezi" 0 0 0 0 0 "Rejected"
"weren" 0 0 0 0 0 "Rejected"
"west" 0 0 0 0 0 "Rejected"
"whereabout" 0 0 0 0 0 "Rejected"
"whitehouseusa" 0 0 0 0 0 "Rejected"
"whorew" 0 0 0 0 0 "Rejected"
"whyyou" 0 0 0 0 0 "Rejected"
"willyni" 0 0 0 0 0 "Rejected"
"winmayb" 0 0 0 0 0 "Rejected"
"winningand" 0 0 0 0 0 "Rejected"
"wish" 0 0 0 0 0 "Rejected"
"worm" 0 0 0 0 0 "Rejected"
"worriedthat" 0 0 0 0 0 "Rejected"
"wouldn" 0 0 0 0 0 "Rejected"
"wound" 0 0 0 0 0 "Rejected"
"wrongdo" 0 0 0 0 0 "Rejected"
"xbie" 0 0 0 0 0 "Rejected"
"xcevra" 0 0 0 0 0 "Rejected"
"yayikesid" 0 0 0 0 0 "Rejected"
"yikesfloyd" 0 0 0 0 0 "Rejected"
"ymcb" 0 0 0 0 0 "Rejected"
"yoruba" 0 0 0 0 0 "Rejected"
"yorubaman" 0 0 0 0 0 "Rejected"
"zimmerman" 0 0 0 0 0 "Rejected"
"zinya" 0 0 0 0 0 "Rejected"
"zooyou" 0 0 0 0 0 "Rejected"
"iran" 0 0 0 0 0 "Rejected"
"nuke" 0 0 0 0 0 "Rejected"
"occupi" 0 0 0 0 0 "Rejected"
"prolong" 0 0 0 0 0 "Rejected"
"shiit" 0 0 0 0 0 "Rejected"
"sunni" 0 0 0 0 0 "Rejected"
"balanc" 0 0 0 0 0 "Rejected"
"dire" 0 0 0 0 0 "Rejected"
"dismay" 0 0 0 0 0 "Rejected"
"elisa" 0 0 0 0 0 "Rejected"
"healthcar" 0 0 0 0 0 "Rejected"
"healthi" 0 0 0 0 0 "Rejected"
"jori" 0 0 0 0 0 "Rejected"
"later" 0 0 0 0 0 "Rejected"
"loud" 0 0 0 0 0 "Rejected"
"lump" 0 0 0 0 0 "Rejected"
"mission" 0 0 0 0 0 "Rejected"
"nour" 0 0 0 0 0 "Rejected"
"onc" 0 0 0 0 0 "Rejected"
"onlin" 0 0 0 0 0 "Rejected"
"opposit" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"pros" 0 0 0 0 0 "Rejected"
"screener" 0 0 0 0 0 "Rejected"
"transpar" 0 0 0 0 0 "Rejected"
"volunt" 0 0 0 0 0 "Rejected"
"weigh" 0 0 0 0 0 "Rejected"
"christma" 0 0 0 0 0 "Rejected"
"overtim" 0 0 0 0 0 "Rejected"
"breed" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"infertil" 0 0 0 0 0 "Rejected"
"pre" 0 0 0 0 0 "Rejected"
"barbar" 0 0 0 0 0 "Rejected"
"beeanerth" 0 0 0 0 0 "Rejected"
"brutalis" 0 0 0 0 0 "Rejected"
"cewubacca" 0 0 0 0 0 "Rejected"
"creatednreduc" 0 0 0 0 0 "Rejected"
"dehumanis" 0 0 0 0 0 "Rejected"
"desensitis" 0 0 0 0 0 "Rejected"
"dmn" 0 0 0 0 0 "Rejected"
"exchang" 0 0 0 0 0 "Rejected"
"geniusholi" 0 0 0 0 0 "Rejected"
"grazid" 0 0 0 0 0 "Rejected"
"hilariousnwho" 0 0 0 0 0 "Rejected"
"interact" 0 0 0 0 0 "Rejected"
